review	label
the ship may have sunk but the movie didn't!!! director, james cameron, from 'the terminator' did it again with this amazing picture. one of my favorite scenes is 'the dinner table' scene, in which rose's family and friends meet jack after he saves her. rose has a look on her face that every woman should have when you meet 'the one'...i hope i have that look when i am in the room with my future husband.<br /><br />jack and rose have a connection that is 'movie stuff' but it's good movie stuff. we have the greedy mom and all her elite stuck up associates who live off of their husbands wealth. rose almost commits suicide but the gilbert grape star rescues her. i really liked the hanging over the boat scene. it was a good risk.<br /><br />the movie is long but it's fantastic!!! good story, good flow, good actors!!! go see it twice if you want, its worth it!!!	0
"titanic has to be one of my all-time favorite movies. it has its problems (what movies don't) but still, it's enjoyable.<br /><br />when i stumble across someone who asks me why i like titanic, i suppose my first reaction is ""wait a minute, you don't?"" i know so many people who don't like this movie, and i'm not saying i don't see why. ""the love story is too cheesy"" well, yes but isn't it enjoyable and moving? all right, the love story between jack and rose is very unrealistic, everyone knows that love like this doesn't actually exist. but this is a movie, doesn't everyone enjoy watching a beautiful story that lets us slip slightly into fantasy for a while? the next complaint, dicaprio and winslet are terrible actors. well, ok, in this movie, i agree that they do not perform to their full potentials. however i think it's unfair to say that they are terrible actors. i personally think they are both very talented actors who unfortunately are very famous for a movie that they are not amazing in. but the roles they are given are simple, and the characters seem real enough that you can care about them quite a bit, but i agree with many people that they did not do as well as could have been expected.<br /><br />and finally, if one is going to complain that they don't like this movie because they hate romance, or because they hate history, or tragic movies, then i'm sorry but why on earth did they go and see a movie that is so clearly all of these things. it's like people who complain the dark knight is a bad movie because they hate action movies. simply for being a movie, not because you dislike the genre, this is a good movie.<br /><br />well deserving of its oscars, in particular, best cinematography, which i find to be the best i've ever seen in a movie save maybe the lord of the rings trilogy.<br /><br />i know some of the writing fails, such as the constant screaming of each other's names throughout the movie. the flashback portion of the story can be quite weak at times, but overall it's an amazing achievement in making the titanic look so real, and the sinking feel so epic.<br /><br />i understand why a lot of people dislike this movie, but for the most part it boils down to them disliking the fundamental idea, such as it being a love story, rather than them thinking the movie in and of itself is poorly constructed.<br /><br />i can tell you that i have read more than five books about the titanic, including memoirs form the day it happened, and this movie is extremely historically accurate save just a few faults. the only main ones i can find is that the piping should be threaded copper, not steel, and the iceberg looks fairly unrealistic as is the scene where they hit it.<br /><br />i give this movie 10/10, not because i like romance movies, but simply because it's an outstanding cinematic achievement, that leaves one feeling horrified by the realistic adaptation of events."	0
"titanic is a classic. i was really surprised that this movie didn't have a solid ten, overall in the imdb user rankings. maybe, it's just cool to not give titanic credit nowadays, but when it was first made it was really something. when the movie came out people flocked to the theaters. when it came out on video my sister and i would watch it twice a day for a month. it was safe to say we were obsessed and for good reason. some of the disaster scenes were hard to forgot, like the frozen baby, or the guy who committed suicide after killing someone in the unruly crowd. many people died on that ship, and to convey that on film with the immediacy and emotion it needed is a hard challenge that james cameron stepped up to. and let's not forget the amazing romance between jack and rose. whether or not their relationship was a figment of someone's imagination it was lovely. they barely knew each other, but they would die for each other. they trusted each other. they sure as hell are giving romeo and juliet a run for their money. ""i'll never let go, jack."" titanic is a great film down to it's very core. it is a powerful story told through brilliant acting, excellent cinematography, beautiful music, and a crew full of hard and dedicated workers. it really blows my mind when someone says they hate this movie."	0
another aussie masterpiece, this delves into the world of the unknown and the supernatural, and it does very well. it doesn't resort to the big special effects overkill like american flicks, it focuses more on emotional impact. a relatively simple plot that rebecca gibney & co. bring to life. it follows the story of a couple who buy an old house that was supposedly home to a very old woman who never went outside, and whose husband disappeared in mysterious circumstances a century ago. strange things begin to happen in the house, and john adam begins to turn into the man who disappeared, who was actually a mass murderer. highly recommended. 8/10	0
for me personally this film goes down in my top four of all time. no exceptions. james cameron has proved himself time and time again that he is a master storyteller. through films such as aliens, the abyss and both terminators it is clear that he was a brilliant and confidant director as far as action and science-fiction goes. he sees a story and adds a strange quality to the film. but titanic is so much different to his other strokes of brilliance. the film is exceptionally moving and allows room for surprises, plot development and interesting character developments in a story that everyone knows. the story of the famed voyager sinking on her maiden voyage is legend so the challenge was for cameron to make a truthful, interesting and entertaining film about it. the acting is wonderful as leonardo dicaprio who plays jack and kate winslet who plays rose became superstars overnight with the release of this film and in most films i get annoyed when the supporting characters aren't given a lot to do but in this film it is more purposeful because as an elderly rose (gloria stuart) tells her story it is quickly apparent that it is rose's and jack's story alone, no one else. emotionally it is entirely satisfying and can leave no dry eye in a theater or home. the music has become iconic and legendary. it is composer james horner's finest soundtrack ever and evokes so much from the film and the audience. the song after so long has become annoying but i still appreciate it for the phenomenon it is and this film is. only one problem, the usual james cameron problem, is the dialogue which is memorable but in a bad way as in how cheesy it is at points but all that aside. james cameron has delivered a masterpiece and a romantic epic that sweeps you away on a journey of a lifetime. my heart won't go on from this one.	0
"back in 1997, do i remember that year: clinton bans cloning research, the unfortunate death of princess diana, the marlins won the world series and a woman gave birth to septuplets. this was also the big year in the release of titanic, one of the biggest films of all time: a tale about the ship of dreams, about a boy and a girl who fall in love but are torn apart by their social class and at the height of their emotional commitment the ship meets with disaster. i don't think anybody could have expected titanic to be as huge as it was, the movie was bigger than life and had millions of fans, 85% of them being teenage girls, i was 12 years old at the time, and of course saw the movie multiple times. it was the film that made me believe that the love that jack and rose shared was so real and beautiful. at the time i felt that titanic could do no wrong, of course i grew up and didn't watch the film since i was 14, a couple years ago i saw the film on dvd for 5.99 and figured that it was a good price and to see what i thought about the movie now. was it worth the hype? was it really the best movie of all time? was that leonardo's real nose? ok, i know that's silly to say, but i did re-watch the film. being completely honest here, titanic is a great movie, best movie of all time, no, just depends on your idea of a good movie, but titanic delivered in romance, humor, disaster, emotions and never let us go on this maiden voyage.<br /><br />the film starts with brock lovett and his team exploring the wreck of the rms titanic, searching for a necklace set with a valuable blue diamond called the heart of the ocean. unsuccessful, they instead discover a drawing of a young woman reclining nude, wearing the heart of the ocean, dated the day the titanic sank. 101-year-old rose dawson calvert learns of the drawing, and contacts lovett to inform him she is the woman in the drawing. she and her granddaughter elizabeth ""lizzy"" calvert visit lovett and his skeptical team on his salvage ship. when asked if she knew the whereabouts of the necklace, rose calvert recalls her memories aboard the titanic, revealing for the first time that she was rose dewitt bukater. in 1912, the upper-class 17-year-old rose boards the ship with her fiancé, cal hockley and her mother, ruth dewitt bukater, both of whom stress the importance of rose's engagement to cal since the marriage will mean the eradication of the dewitt-bukater debts: while they have the outward appearance of the upper-class, rose and her mother are financially broke. distraught and frustrated by her engagement to the controlling cal and the pressure her mother is putting on her to go through with the marriage, rose attempts suicide by jumping from the stern. before she leaps, a drifter and artist named jack dawson intervenes. jack and rose strike up a tentative friendship as she thanks him for saving her life, and he shares stories of his adventures traveling and sketching; their bond deepens when they leave a stuffy first-class formal dinner of the rapport-building wealthy for a much livelier gathering of irish dance, music and beer in third-class. but after cal's servant informs him of rose's whereabouts', rose is forbidden from seeing jack again. however, after witnessing a woman encouraging her seven-year-old daughter to behave like a ""proper lady"" at tea, rose defies him and her mother, asking jack to sketch her nude and wearing only the heart of the ocean, an engagement present from cal. after a beautiful moment together in the very first backseat fun time, they go to the deck of the ship.<br /><br />they then witness the ship's fatal collision with an iceberg. after overhearing the ship's lookouts discussing how serious the collision is, rose tells jack they should warn her mother and cal. meanwhile, cal discovers rose's nude drawing and her taunting note in his safe, so he frames jack for stealing the heart of the ocean by having lovejoy plant it in jack's pocket. upon learning cal intends to leave jack to die below deck, rose runs away from him and her mother to rescue him. jack and rose return to the top deck. cal and jack, though enemies, both want rose safe, so they persuade her to board a lifeboat. but after realizing that she cannot leave jack, rose jumps back on the ship and reunites with jack in the ship's first class staircase. jack and rose return to the top deck, the lifeboats have gone, and the ship finally goes down into the freezing atlantic taking jack and rose down.<br /><br />so does titanic live up to it's hype? i still say that this is a great movie to watch, i think that there were and still are quite a few haters that for some reason just want to trash the movie because it had won a ton of awards and everyone was in love with the movie. but it has great acting, amazing effects, a well-written story and still looks flawless. love it or hate it, you have to admit this movie didn't get a lot of hype just because of leo's baby face or kate's amazing ability to cry on sight, this film is something special. it will always hold a special place in my heart, it has too seeing that i saw this film 8 times in the theater when it was released. but all that aside, i do recommend this movie, it's a great one and sure to go down in the classics one day.<br /><br />10/10"	0
"james cameron's 'titanic' is essentially a romantic adventure with visual grandeur and magnificence, a timeless tragic love story set against the background of this major historical event... it's an astonishing movie that exemplifies hope, love and humanity... <br /><br />leonardo dicaprio is terrific on screen with big charisma... conveying passion, trust, insouciance and ingenuity, he's a free-spirited wanderer with artistic pretensions, and a zest for life... <br /><br />kate winslet is absolutely lovely as the confused upper-class teen engaged to a nasty rich guy who finds herself, one night, plunged to the depths of despair...<br /><br />billy zane is an arrogant racist, abusive and ultra rich who would lie, cheat, steal, bribe with money or even use an innocent young child to escape defeat... he keeps a 56 carat blue diamond worn by louis xvi...<br /><br />kathy bates is the legendary unsinkable molly brown, the richest woman in denver, who is a lot less uptight than the other rich folk on the ship...<br /><br />frances fisheris is the impecunious cold snobbish mother who, deathly afraid of losing her social stature, forces her daughter to become engaged to marry a rich, supercilious snob...<br /><br />victor garber is the master shipbuilder, the real-life character who attempts to fix time, to measure it, in a sense, to make it into history... <br /><br />jonathan hyde is the white star chairman who wants the titanic to break the trans-atlantic speed record, in spite of warnings that icebergs may have floated into the hazardous northern crossing...<br /><br />bill paxton is the opportunistic undersea explorer in search for a very rare diamond called the ""heart of the ocean."" <br /><br />gloria stuart is the 101-year old woman who reveals a never-before told love story... the nightmare, the horror and the shock are imprinted upon her deeply lined face... <br /><br />'titanic' is loaded with luminous photography and sweeping visuals as the footage of the shipwrecked ocean liner lying motionless on the ocean floor; the incredible transformation of the bow of the sunken 'titanic' that takes the viewer back to 1912, revealing the meticulously re-created interiors; the first sight of the titanic steamed steadily toward her date with destiny; the titanic, leaving the southampton dock, and some dolphins appear jumping, racing along in front of the luxurious ship; decaprio and winslet flying at the ship's front rail in a gorgeous magic moment; the intertwining of past and present as jack was drawing rose on his paper, the camera zooms closely on young rose's eye, only to transform its shape into gloria stuart's aged eye...<br /><br />chilling scenes: titanic's inevitable collision with destiny; james cameronin one of the most terrifying sequences ever put on film takes us down with the titanic, finally leaving us floundering in the icy water, screaming for help that never comes...<br /><br />winner of 11 academy awards, including best picture, james cameron's ""titanic"" is a gigantic epic where you don't just watch the film, you experience it! the visual effects are amazing, like no other film's... the decor is overwhelming... james horner's music intensifies the emotions... the whole movie is hunting and involving, filled with a wide range of deep feelings... <br /><br />it's truly a moving tribute to those who lost their lives on that unfortunate ship..."	0
this movie re-wrote film history in every way. no one cares what anyone thinks about this movie, because it transcends criticism. every flaw in the movie is easily overcome by the many amazing things the movie has going for it. it is an extremely beautiful movie, and i doubt many of us will see anything like it again. i've seen it more times than i care to count, and i still become transfixed every time, with a feeling which is hard to describe. one for the ages.	0
titanic directed by james cameron presents a fictional love story on the historical setting of the titanic. the plot is simple, noncomplicated, or not for those who love plots that twist and turn and keep you in suspense. the end of the movie can be figured out within minutes of the start of the film, but the love story is an interesting one, however. kate winslett is wonderful as rose, an aristocratic young lady betrothed by cal (billy zane). early on the voyage rose meets jack (leonardo dicaprio), a lower class artist on his way to america after winning his ticket aboard titanic in a poker game. if he wants something, he goes and gets it unlike the upper class who are so concerned with their social worries. the two fall in love and the audience sees the sinking of the titanic primarily through their eyes.<br /><br />the movie begins in modern times with the exploration of the wreck by a group searching for treasures, that sunk with the titanic, which has recently occurred. one of the survivors of the titanic, rose dewitt bukater, who had heard of the exploration of the wreck on television and is flown to the boat where the search is being led from to tell of what she remembers to help the search. she gets to telling her memory of the one and only voyage of the titanic. with this, the scene shifts to southhampton, ireland where the titanic set sail from on april 10, 1912 as all the passengers are boarding. after another stop on the irish coast titanic went out to see on its maiden voyage across the atlantic bound for new york. historically the first few days of the voyage went by uneventful, but the fictional plot of the story is developed during this time as rose sees the hopeless entrapement of an engagement that she is in to the wealthy cal hockley and falls in love with third class passenger, jack dawson. captain smith alledgedly as shown in the movie was urged by the white star line director to increase the speed of the ship so they would make the newspaper headlines and receive extra publicity by arriving in new york on thursday night and not on friday morning as planned. smith then ordered the fateful decision going against his thirty-two years of experience to stretch the titanic's legs out to full speed. the titanic had reports that the waters in the atlantic they were sailing in were full of icebergs, but they ignored these warnings and proceeded at full speed as shown in the movie. on april 15, 1912 at 11:39, an iceberg was sighted. they attempted to shut off the engines and turn the ship out of the path of the iceberg but there was not enough time and the ship hit the iceberg on the starboard side as depicted in the film. the portrayal of the many small holes in the side of the ship and not one large gash along the side is accurate. the crew of titanic sent out distress calls and set off distress rockets as shown until 2:18 when the lights finally failed. the lights of the california were spotted six miles away but they failed to realize what was going on and did not respond to titanic's many pleas for help. the california had tried earlier in the day to warn titanic of the severe ice that had caused them to stop their trip but titanic had brushed them off causing the california to turn off its radio and leave the titanic on its own. the first class women and children were the first as depicted to be put into the twenty lifeboats that were on the ship. overwhelmingly the third class passengers suffered the most amount of deaths of any class and the crew was hit hard in this tragedy too. the word of white star line employees and first class passengers was believed over that of second and third class passengers when authorities were trying to gain information of the sinking. also, the metal that was used to build the titanic has been found in recent years under conditions of severe cold, which were experienced the night titanic sank to be extremely brittle. overall, the basic plot is very accurate in its portayal of the events and the times at which these events took place on the titanic.<br /><br />many of the characters in the story were not real and created simply for the purpose of the movie or as composite characters to represent possible characteristics and ideas of people on the ship. the core group of rose, jack, cal, and rose's mother all were fictional characters added into the story as they represent different groups of people from the time. yet many characters such as the unsinkable molly brown; captain edward smith; the ship designer, thomas andrew; the white star line representative, bruce ismay; and all of the titanic's officers were real. the maiden voyage was going to be captain edward smith's last voyage anyway as he planned to retire afterwards. he had been a part of the white star line since 1880 where he worked his way up to his status as the millionaire's captain when the titanic sunk. the portrayals of the officers is accurate as only four survived the tragedy except for the officer who threatened to kill all of the passengers of the ship with his pistol. he is on record as acting heroicly and was misportrayed to the point that james cameron apologized and evoked a monument in his honor in the officer's former canadian hometown. as shown in the movie there was a language problem between the crew and many of the lower-class passengers from non-english speaking nations. in addition, officer lowe was the only officer who came back in the lifeboat as depicted. the old people shown in their bed as the water came in their room were based on the strauss'. not wanting to leave her husband's side mrs. strauss refused to get in her lifeboat and died with her husband on the titanic. furthermore, mr. goggenheim who was shown sipping his brandy and smoking a cigar reportedly did go out like this dressed in his best. the richest man on the ship, john jacob astor, who owned most of manhattan died nonetheless as well, but his much younger wife was saved in a lifeboat. in addition, molly brown was saved and later had medals made up for the crew of the carpethia that picked the survivors of titanic up from the water. her ticket on the titanic had cost over four-thousand dollars and by the end of her life she ended up broke. all of the interiors of the ship were masterfully replacated down to the last pieces of china and silverware. the gymnasium, which is hardly seen is recreated perfectly with all of the machines reproduced to match those seen in old photographs. the wonderful outfits and costuming were an excellent re-creation of the post-victorian era of 1912. the rich at this time practically ruled everything, as the women's suffrage movement had not quite gotten moving yet. women during this time often married for financial security as rose was considering doing and normally took a back seast status to their husbands as cal wished for rose to do. the rich did not take well to `new money' such as molly brown as depicted. everything of the time was very formal. women had to be escorted to dinner by a male figure as seen with in the dining scenes. smoking was not very common among women of the time but holders of cigarettes, which were just coming in at the time were used as seen with rose in the movie. men of the time generally smoked cigars not cigarettes. women were constained physically by their corsets and socially by society. although james cameron had no background in historical films he brought in experts of titanic coupled with two years spent cross-referencing the history of the titanic and few liberties were taken. the beautiful cinematography and special effects also helped to make the film even more breathtaking.<br /><br />a recognizable message can be seen in the movie titanic as the people on the ship had about three hours to contemplate their demise. the director, james cameron, shows the various reactions to this time of crisis in people's lives. everyone reacts differently and he gets you to think of how you might have reacted had you been in that situation on the titanic on that fateful night. in addition, this film is a reflection of the 1990's when it was produced as it gives a look into the wreck of the titanic. only in the past fifteen years has the site of the actual titanic been found and explored. this movie was able to give us a deeper look into a disaster that many would not have viewed. however, the moral question of whether people today should be taking treasures from the wreck of an underwater graveyard is posed. there have been attempts to stop treasure seeking missions such as the one portrayed in titanic but all have failed. as it stands today anyone can make a voyage to the titanic and take whatever valuables they as portrayed in the film showing the general values of our time on this matter.<br /><br />technically the film is very well done. to get footage of the wreck at the bottom of the ocean it took twelve dives to get all of the footage needed for the movie. in addition, a special camera had to be created to withstand the intense pressure at the bottom of the ocean. cameron did not plan on using the probe to go as far inside titanic as anyone has in the 88 years since the ship sunk but it worked out that this provided an unique perspective into the ship. furthermore, throughout the film fade ins and outs from the wreck of titanic to the scene of titanic during its actual voyage. this shift between the modern scene to the past scene during the voyage works as an excellent transition that makes the story easy to follow in aclear manner. at the very beginning of the movie a septune recreation is used to recreate the scene when the actual people left the european coast on titanic giving it distinction from the rest of the events of the film.<br /><br />titanic plays almost like a historical biography and is like a work of art, a true epic. like most history novels, we know the ending, but it doesn't take away from the wonderful treats that can be found in this picture. certain aspects of this film are academy award material including costuming, sound, cintematography, and editing. if you like interesting characters that will give you an insight into the life of characters in the early 1900's and how they face disaster, then this movie definitely is for you.<br /><br />	0
"i find it so amazing that even after all these years, we are still talking about this movie! obviously this movie wasn't that bad or else people wouldn't even bother to talk about it. i personally enjoyed this film immensly, and still do! i guess this film isn't for everyone, but it certainly did touch the hearts of many. <br /><br />as for those that think that this film is ""overrated"" or ""over-hyped""...well, we only have the movie-going public to thank for that! lol* you see, it's not critics/article writers that make a film ""huge"" or a ""hit"" with the general movie-going public. people make the film a huge success. with titanic, everyone was in awe. let's face it, a film like this had never been made before. at least not with the type of special effects needed to really capture the essence of the ship actually sinking. this film is so accurate that even james cameron timed the actual sinking of the ship in the film with the real sinking that fateful day in april 1912. even the silverware for goodness sakes matched! <br /><br />give this movie a break you guys! the critics thought this movie would sink big time! when this movie actually came out and people started hearing by word of mouth (which is the best form of advertisement mind you) that this was a good/decent/movie worth seeing, then everyone started flocking to the theaters in droves to see this movie...not once, not twice, but maybe 3 times and more! so, i really wouldn't say that this movie was ""overhyped""...at least not like the buildup for the matrix reloaded or the hulk is being ""overhyped"". ha! critics didn't even think that titanic would make enough money to cover cameron's gigantic film budget that it took to make this mammoth of a film. however, the films money took care of that 200 million budget and much more! <br /><br />personally, i love this film. however, this film might not be for everyone. don't say that this film sucks just because of romance though! that is the most sexist thing i've ever heard! disliking a movie just because it has romance in it! the story was sweet. the dialogue could have been better, but let's face it...the real star of the movie wasn't leo or kate...it was that gigantic ship! i think all of the actors including dicaprio and winslet did a fine job. it's not thier best work (i've seen much better work from both of them) but it wasn't the worst i've seen on screen before. give them a break!<br /><br />"	0
"i avoided watching this film for the longest time. long before it was even released i had dismissed it as an over-hyped, over-blown, overly romanticized piece of hollywood schmaltz, and i wanted nothing to do with it. i never watched it in the theatre. i shook my head in disbelief at the 11 academy awards - even though i had never seen it. then i was asked to be a judge at a high school public speaking contest. one of the girls spoke about this movie. ""it was so great,"" she said. ""you really felt like you were on the ship."" ""nonsense,"" i thought. i shared my feelings with my fellow judges. one looked at me and said, ""you might be right, but if she liked the movie that much maybe she'll want to learn more about the real titanic. the movie must have done something right to get her so interested."" ""well, maybe,"" thought i. then it finally appeared on pay tv. ""ok,"" i thought, ""i'll give it a look see."" i didn't want to like it - and i didn't. i loved it! what a great movie.<br /><br />where to start? first - the directing. my high school public speaking contestant was right. james cameron does a superb job of creating an almost ""you are there"" type of atmosphere. the gaiety of life aboard the most elegant ship in the world. the nonchalance as news of the iceberg first spreads; then the rising sense of panic. you don't just watch it; you really do feel it. then - the performances. the lead performances from kate winslet (as rose) and leonardo dicaprio (as jack) are excellent - winslet's being the superior, i thought, but both were good. they had their rich girl/poor boy characters down to a perfect ""t"" i thought. in my opinion, though, stealing the show was frances fisher as rose's mother. she was perfect as the snobby aristocrat, and you could feel the fear and loathing she felt every time she looked at jack. then - the details. i'm no expert on the sinking of the titanic, but i have a reasonable general knowledge, and this film does a super job of recreating the historical details accurately and then weaving them seamlessly around the fictional romance. very impressive, indeed. then - the song. who can watch this movie and not be taken with celine dion's performance of ""my heart goes on.""<br /><br />problems. well, the romance was perhaps too contrived, in the sense that i just don't accept that jack could have moved so effortlessly from steerage to first class. (i know he was invited the first time; but he seems to keep getting into first class without being stopped until he's been there for a while.) the realities of the separation of the social classes were much more realistically portrayed, i thought, when the steerage passengers were going to be left locked down there after the ship hit the iceberg while the first class folks got to enjoy half empty lifeboats. <br /><br />a minor quibble, though. this is truly an excellent movie. my only regret is not seeing it in the theatre, where i think it would have been so much more impressive.<br /><br />9/10"	0
to all the miserable people who have done everything from complain about the dialogue, the budget, the this and the that....who wants to hear it? if you missed the point of this beyond-beautiful movie, that's your loss. the rest of us who deeply love this movie do not care what you think. i am a thirthysomething guy who has seen thousands of movies in my life, and this one stands in its own entity, in my book. it was not supposed to be a documentary, or a completely factual account of what happened that night. it is the most amazing love story ever attempted. i know that it is the cynical 90's and the millennium has everyone in a tizzy, but come on. someone on this comments board complained that it made too much money! how lame is that? it made bundles of money in every civilized country on the planet, and is the top grossing film in the planet. i will gladly side with the majority this time around. okay, cynics, time to crawl back under your rock, i am done.	0
"every once in a while the conversation will turn to ""favorite movies."" i'll mention titanic, and at least a couple people will snicker. i pay them no mind because i know that five years ago, these same people were moved to tears by that very movie. and they're too embarrassed now to admit it.<br /><br />i just rewatched titanic for the first time in a long time. expecting to simply enjoy the story again, i was surprised to find that the movie has lost none of its power over these five years. i cried again.... in all the same places. it brought me back to 1997 when i can remember how a movie that no one thought would break even became the most popular movie of all time. a movie that burst into the public consciousness like no other movie i can recall (yes, even more than star wars). and today, many people won't even admit they enjoyed it. folks, let's get something straight -- you don't look cool when you badmouth this film. you look like an out of touch cynic.<br /><br />no movie is perfect and this one has a few faults. some of the dialogue falls flat, and some of the plot surrounding the two lovers comes together a little too neatly. however, none of this is so distracting that it ruins the film.<br /><br />leonardo dicaprio and kate winslet are wonderful. leo is one of the fine actors of his generation. wait 'til you see him in gangs of new york before you call him nothing more than a pretty boy. kate winslet was so strong in this film. the movie really was hers, and she held it together beautifully.<br /><br />james cameron managed what many believed was impossible by recreating a completely believable titanic. the sinking scenes were horrific, just as they were that night. how anyone can say the effects were bad is beyond me. i was utterly transfixed.<br /><br />this film is one memorable scene after another. titanic leaving port in southampton. rose and jack at the bow, ""flying"". ""iceberg, right ahead!"" the screws hanging unbelievably out of the ocean. the screams of the doomed after she went down. and that ending that brought even the burliest man in the theater to tears.<br /><br />the music, which has also been a victim of the film's success, was a key ingredient. james horner's score was simply perfect. and the love theme was beautiful and tragic. too bad celine dion's pop song version had to destroy this great bit of music for so many.<br /><br />i confess, i am a titanic buff. as such, i relished the opportunity to see the ship as we never got to see it -- in all its beauty. perhaps watching it sink affected me more than some because i've had such an interest in the ship all my life. however, i doubt many of those i saw crying were titanic buffs. i applaud cameron for bringing this story to the masses in a way that never demeaned the tragedy. the film was made with such humanity.<br /><br />another reviewer said it better than i ever could: open up your hearts to titanic, and you will not be disappointed."	0
i am not a parent, neither am i a male. but i was able to identify with every character's heartaches and pains.<br /><br />this is a movie teenagers should watch. maybe that way they will start appreciating the value of family again. i'm sorry for those that don't understand the value of love, family and friendship.<br /><br />it was very interesting to watch patrick duffy in a different role than that of bobby ewing. and it is great to see a 19 year old ben affleck giving his best in a moving and sincere performance. he showed at an early age, that he is capable of heartfelt drama. he should be offered more serious roles. note hollywoodland... his first serious role in years and he went out and won best actor at the venice festival in 2006.<br /><br />this movie can be appreciated by people of all ages. maybe shouldn't be watched by children under 10 because they might get scared that the same may happen to their families, but i recommend it to the entire family.<br /><br />i bought this movie on dvd and have watched it with friends many times. because it portrays the values that are important in life.	0
"after a brief prologue showing a masked man stalking and then slashing the throat of an older gentleman on a deserted, urban, turn of the century australian street, we meet julie (rebecca gibney) and peter (john adam) as they go out house hunting. they manage to get a loan for a fixer-upper on a posh sydney street, but it turns out that physical disrepair is not the only problem with their new home. it just may be haunted.<br /><br />13 gantry row combines a memorable if somewhat clichéd story with good to average direction by catherine millar into a slightly above average shocker.<br /><br />the biggest flaws seem partially due to budget, but not wholly excusable to that hurdle. a crucial problem occurs at the beginning of the film. the opening ""thriller scene"" features some wonky editing. freeze frames and series of stills are used to cover up the fact that there's not much action. suspense should be created from staging, not fancy ""fix it in the mix"" techniques. there is great atmosphere in the scene from the location, the lighting, the fog and such, but the camera should be slowly following the killer and the victim, cutting back and forth from one to the other as we track down the street, showing their increasing proximity. the tracking and the cuts need to be slow. the attack needed to be longer, clearer and better blocked. as it stands, the scene has a strong ""made for television"" feel, and a low budget one at that.<br /><br />after this scene we move to the present and the flow of the film greatly improves. the story has a lot of similarities to the amityville horror (1979), though the budget forces a much subtler approach. millar and scriptwriter tony morphett effectively create a lot of slyly creepy scenarios, often dramatic in nature instead of special effects-oriented, such as the mysterious man who arrives to take away the old slabs of iron, which had been bizarrely affixed to an interior wall.<br /><br />for some horror fans, the first section of the film might be a little heavy on realist drama. at least the first half hour of the film is primarily about julie and peter trying to arrange financing for the house and then trying to settle in. but morphett writes fine, intelligent dialogue. the material is done well enough that it's often as suspenseful as the more traditional thriller aspects that arise later--especially if you've gone through similar travails while trying to buy your own house.<br /><br />once they get settled and things begin to get weirder, even though the special effects often leave much to be desired, the ideas are good. the performances help create tension. there isn't an abundance of death and destruction in the film--there's more of an abundance of home repair nightmares. but neither menace is really the point.<br /><br />the point is human relationships. there are a number of character arcs that are very interesting. the house exists more as a metaphor and a catalyst for stress in a romantic relationship that can make it go sour and possibly destroy it. that it's in a posh neighborhood, and that the relationship is between two successful yuppies, shows that these problems do not only afflict those who can place blame with some external woe, such as money or health problems. peter's character evolves from a striving corporate employee with ""normal"" work-based friendships to someone with more desperation as he becomes subversive, scheming to attain something more liberating and meaningful. at the same time, we learn just how shallow those professional friendships can be. julie goes through an almost literal nervous breakdown, but finally finds liberation when she liberates herself from her failing romantic relationship.<br /><br />although 13 gantry row never quite transcends its made-for-television clunkiness, as a tv movie, this is a pretty good one, with admirable ambitions. anyone fond of haunted house films, psycho films or horror/thrillers with a bit more metaphorical depth should find plenty to enjoy. it certainly isn't worth spending $30 for a dvd (that was the price my local pbs station was asking for a copy of the film after they showed it (factoring in shipping and handling)), but it's worth a rental, and it's definitely worth watching for free."	0
"daniell steel's daddy, what a refreshing story. this movie glorified the importance of the family and the importance of parents in the lives of their children. how rare is that? in these times of ""heather has two mommies"" (or what ever, you fill in the blanks) it is easy to see why this theme is not for everyone. with the father's roles being prominent i was hoping this would be another daniell steel saga. how disappointing to have it end. every character was important and did a fabulous job carrying their role. i would have loved to see each character develop over the years. i loved this movie, it is one i will defiantly watch every time it's on. good story, good acting, and i hope this isn't a spoiler, but no obtrusive sex or bad language. yes it touched my heart. warning, get the kleenex ready. what i find sad is that this side of family life is rarely depicted today in our entertainment, be it television or. movie's. daniell if your listening, you go girl, give us more."	0
"it's heart-warming to see a movie that doesn't bash males. in this one the wife/mother leaves her family to ""get in touch"" with herself - or pursue her libido. the father stays with and nurtures the kids, letting neither his work nor his love life interfere with his love of and responsibility to them."	0
"i must admit, when i read the description of the genre on netflix as ""steamy romance"" i was a little bit skeptical. ""steamy""? in a movie from 1968?? i was prepared for disappointment. and when i realized it was shot entirely in black & white, i knew my erotic hopes were dashed.<br /><br />boy, was i wrong! not only does this film have all of the elements of a steamy romance -- the discovery of first love, fear of the secret being found out, a sudden unexpected end -- but at times this movie was downright erotic. you will soon forget that it is shot in black & white. the cinematography deserves every accolade it has received over the years. and the performances from the two stars (essy persson and anna gael) are intense and memorable. ok, so they're both in their mid twenties trying to play school girls. it's 1968. do you really expect teenagers from the '60s to be able to effectively explore a lesbian love story like this? many adult women were still trying to come to grips with their sexuality back then. anyone looking for real teens here is expecting too much.<br /><br />i think this movie was way ahead of its time. the level of eroticism was an unexpected pleasure; yet it still managed to leave a lot to the imagination, opting instead to give us poetic descriptions to add to what we were shown.<br /><br />i have no doubt lesbians will identify with the characters here. as for you straight guys who love watching lesbians in action: although it won't be all you expect, i don't think you'll be too, too disappointed."	0
